verified,id,group,start,end,name_fr,name_en,wiki_fr,wiki_en,description_fr,description_en,background,foreground,border
true,cultures:africa:harla_kingdom,cultures-africa,500,1500,Harla kingdom,Harla kingdom,https://en.wikipedia.org/wiki/Harla_kingdom,https://en.wikipedia.org/wiki/Harla_kingdom,,Middle-Age state in modern eastern Ethiopia,oklch(76.9% 0.188 70.08),,
true,cultures:africa:vazimba,cultures-africa,-350,1500,Vazimbas,Vazimba,https://fr.wikipedia.org/wiki/Vazimbas,https://en.wikipedia.org/wiki/Vazimba,Premiers habitants de Madagascar,First inhabitants of Madagascar,oklch(76.9% 0.188 70.08),,
true,cultures:africa:kingdom_of_altava,cultures-africa,578,708,Royaume d'Altava,Kingdom of Altava,https://fr.wikipedia.org/wiki/Royaume_d'Altava,https://en.wikipedia.org/wiki/Kingdom_of_Altava,,Kingdom in present-day Algeria,oklch(76.9% 0.188 70.08),,
true,cultures:africa:beja_kingdoms,cultures-africa,600,1200,Royaumes beja,Beja kingdoms,https://en.wikipedia.org/wiki/Beja_kingdoms,https://en.wikipedia.org/wiki/Beja_kingdoms,,Medieval Kingdoms,oklch(76.9% 0.188 70.08),,
true,cultures:africa:kanem%e2%80%93bornu_empire,cultures-africa,700,1900,Royaume du Kanem-Bornou,Kanem–Bornu Empire,https://fr.wikipedia.org/wiki/Royaume_du_Kanem-Bornou,https://en.wikipedia.org/wiki/Kanem%E2%80%93Bornu_Empire,ancien pays du 16ème siècle à 1900,"Empire around Lake Chad, Africa, c. 700–1902",oklch(76.9% 0.188 70.08),,
true,cultures:africa:alodia,cultures-africa,500,1504,Royaume d'Alodie,Alodia,https://fr.wikipedia.org/wiki/Royaume_d'Alodie,https://en.wikipedia.org/wiki/Alodia,ancien État,Medieval kingdom in Upper Nubia,oklch(76.9% 0.188 70.08),,
true,cultures:africa:kingdom_of_diarra,cultures-africa,700,1860,Royaume de Diarra,Kingdom of Diarra,https://fr.wikipedia.org/wiki/Royaume_de_Diarra,https://en.wikipedia.org/wiki/Kingdom_of_Diarra,,"Kingdom in Mali, 1054 to 1860",oklch(76.9% 0.188 70.08),,
true,cultures:africa:emirate_of_nekor,cultures-africa,710,1019,Émirat de Nekor,Emirate of Nekor,https://fr.wikipedia.org/wiki/Émirat_de_Nekor,https://en.wikipedia.org/wiki/Emirate_of_Nekor,,Historical Arab state,oklch(76.9% 0.188 70.08),,
true,cultures:africa:barghawata,cultures-africa,744,1058,Berghouata,Barghawata,https://fr.wikipedia.org/wiki/Berghouata,https://en.wikipedia.org/wiki/Barghawata,confédération tribale berbère,Berber tribal confederation in Morocco,oklch(76.9% 0.188 70.08),,
true,cultures:africa:emirate_of_tlemcen,cultures-africa,757,790,Royaume sufrite de Tlemcen,Emirate of Tlemcen,https://fr.wikipedia.org/wiki/Royaume_sufrite_de_Tlemcen,https://en.wikipedia.org/wiki/Emirate_of_Tlemcen,,Eighth century state in modern Algeria,oklch(76.9% 0.188 70.08),,
true,cultures:africa:rustamid_dynasty,cultures-africa,777,909,Rostémides,Rustamid dynasty,https://fr.wikipedia.org/wiki/Rostémides,https://en.wikipedia.org/wiki/Rustamid_dynasty,dynastie ibadite ayant régné au Maghreb du VIIIe au Xe siècle,Ibadi ruling house in Algeria (777–909),oklch(76.9% 0.188 70.08),,
true,cultures:africa:idrisid_dynasty,cultures-africa,788,974,Idrissides,Idrisid dynasty,https://fr.wikipedia.org/wiki/Idrissides,https://en.wikipedia.org/wiki/Idrisid_dynasty,dynastie arabo-musulmane qui a régné sur une partie du Maroc actuel et certaines parties de l'ouest de l'Algérie,788–974 Arab dynasty ruling in the western Maghreb,oklch(76.9% 0.188 70.08),,
true,cultures:africa:aghlabid_dynasty,cultures-africa,800,909,Aghlabides,Aghlabid dynasty,https://fr.wikipedia.org/wiki/Aghlabides,https://en.wikipedia.org/wiki/Aghlabid_dynasty,dynastie,800–909 Arab dynasty of North Africa and South Italy,oklch(76.9% 0.188 70.08),,
true,cultures:africa:swahili_city-states,cultures-africa,800,1500,Swahili city-states,Swahili city-states,https://en.wikipedia.org/wiki/Swahili_city-states,https://en.wikipedia.org/wiki/Swahili_city-states,,African coast self-governing urban centres,oklch(76.9% 0.188 70.08),,
true,cultures:africa:gao_empire,cultures-africa,600,1464,Empire de Gao,Gao Empire,https://fr.wikipedia.org/wiki/Empire_de_Gao,https://en.wikipedia.org/wiki/Gao_Empire,ancien pays,"Country in west Africa, 8th–13th centuries",oklch(76.9% 0.188 70.08),,
true,cultures:africa:sulaymanid_dynasty,cultures-africa,786,953,Dynastie sulaymanide (Afrique du nord),Sulaymanid dynasty,https://fr.wikipedia.org/wiki/Dynastie_sulaymanide_(Afrique_du_nord),https://en.wikipedia.org/wiki/Sulaymanid_dynasty,dynastie musulmane de souche arabe chérifienne qui gouverne dans l'Algérie occidentale,Arab Muslim dynasty of Algeria,oklch(76.9% 0.188 70.08),,
true,cultures:africa:emirate_of_banu_talis,cultures-africa,1228,1551,Emirate of Banu Talis,Emirate of Banu Talis,https://en.wikipedia.org/wiki/Emirate_of_Banu_Talis,https://en.wikipedia.org/wiki/Emirate_of_Banu_Talis,,Hawwara dynasty,oklch(76.9% 0.188 70.08),,
true,cultures:africa:tulunids,cultures-africa,868,905,Toulounides,Tulunids,https://fr.wikipedia.org/wiki/Toulounides,https://en.wikipedia.org/wiki/Tulunids,,Mamluk dynasty in Egypt and Syria (868–905),oklch(76.9% 0.188 70.08),,
true,cultures:africa:sultanate_of_shewa,cultures-africa,896,1285,Sultanat du Choa,Sultanate of Shewa,https://fr.wikipedia.org/wiki/Sultanat_du_Choa,https://en.wikipedia.org/wiki/Sultanate_of_Shewa,royaume musulman (896-1285),896–1286 Muslim kingdom in modern Ethiopia,oklch(76.9% 0.188 70.08),,
true,cultures:africa:tunni_sultanate,cultures-africa,800,1200,Sultanat Tunni,Tunni Sultanate,https://en.wikipedia.org/wiki/Tunni_Sultanate,https://en.wikipedia.org/wiki/Tunni_Sultanate,,undefined,oklch(76.9% 0.188 70.08),,
true,cultures:africa:sultanate_of_mogadishu,cultures-africa,900,1500,Sultanat de Mogadiscio,Sultanate of Mogadishu,https://fr.wikipedia.org/wiki/Sultanat_de_Mogadiscio,https://en.wikipedia.org/wiki/Sultanate_of_Mogadishu,,Medieval Somali sultanate,oklch(76.9% 0.188 70.08),,
true,cultures:africa:kingdom_of_nri,cultures-africa,800,1912,Royaume de Nri,Kingdom of Nri,https://fr.wikipedia.org/wiki/Royaume_de_Nri,https://en.wikipedia.org/wiki/Kingdom_of_Nri,,Ancient African kingdom,oklch(76.9% 0.188 70.08),,
true,cultures:africa:fatimid_caliphate,cultures-africa,909,1171,Califat fatimide,Fatimid Caliphate,https://fr.wikipedia.org/wiki/Califat_fatimide,https://en.wikipedia.org/wiki/Fatimid_Caliphate,Califat islamique chiite (909–1171),Fourth Islamic caliphate (909–1171),oklch(76.9% 0.188 70.08),,
true,cultures:africa:banu_khattab,cultures-africa,918,1177,Banu Khattab,Banu Khattab,https://en.wikipedia.org/wiki/Banu_Khattab,https://en.wikipedia.org/wiki/Banu_Khattab,,undefined,oklch(76.9% 0.188 70.08),,
true,cultures:africa:ikhshidid_dynasty,cultures-africa,935,969,Ikhchidides,Ikhshidid dynasty,https://fr.wikipedia.org/wiki/Ikhchidides,https://en.wikipedia.org/wiki/Ikhshidid_dynasty,,Turkic mamluk dynasty (935–969),oklch(76.9% 0.188 70.08),,
true,cultures:africa:kilwa_sultanate,cultures-africa,957,1513,Sultanat de Kilwa,Kilwa Sultanate,https://fr.wikipedia.org/wiki/Sultanat_de_Kilwa,https://en.wikipedia.org/wiki/Kilwa_Sultanate,ancien sultanat de l'Afrique de l'Est,Swahili sultanate (957–1513),oklch(76.9% 0.188 70.08),,
true,cultures:africa:maghrawa,cultures-africa,700,1050,Maghraouas,Maghrawa,https://fr.wikipedia.org/wiki/Maghraouas,https://en.wikipedia.org/wiki/Maghrawa,conféderation tribale berbère zénète,Berber confederation in 10th–11th centuries,oklch(76.9% 0.188 70.08),,
true,cultures:africa:zirid_dynasty,cultures-africa,973,1148,Zirides,Zirid dynasty,https://fr.wikipedia.org/wiki/Zirides,https://en.wikipedia.org/wiki/Zirid_dynasty,dynastie berbère sanhadjienne,Sanhaja Berber dynasty,oklch(76.9% 0.188 70.08),,
true,cultures:africa:empire_of_kitara-1,cultures-africa,1200,1500,Empire du Kitara,Empire of Kitara,https://fr.wikipedia.org/wiki/Empire_du_Kitara,https://en.wikipedia.org/wiki/Empire_of_Kitara,empire africain fréquemment évoqué dans les traditions orales de la région des Grands Lacs,Legendary empire in the African Great Lakes region,oklch(76.9% 0.188 70.08),,
true,cultures:africa:hausa_kingdoms,cultures-africa,1000,1804,Royaumes haoussa,Hausa Kingdoms,https://fr.wikipedia.org/wiki/Royaumes_haoussa,https://en.wikipedia.org/wiki/Hausa_Kingdoms,ancien pays,Collection of states started by the Hausa people,oklch(76.9% 0.188 70.08),,
true,cultures:africa:gobir,cultures-africa,1000,1808,Gobir,Gobir,https://fr.wikipedia.org/wiki/Gobir,https://en.wikipedia.org/wiki/Gobir,ancienne Cité-Etat d'Afrique de l'Ouest,Hausa kingdom,oklch(76.9% 0.188 70.08),,
true,cultures:africa:banu_kanz,cultures-africa,943,1365,Banu Kanz,Banu Kanz,https://fr.wikipedia.org/wiki/Banu_Kanz,https://en.wikipedia.org/wiki/Banu_Kanz,,Arabic Muslim dynasty (943–1365),oklch(76.9% 0.188 70.08),,
true,cultures:africa:banu_khazrun,cultures-africa,1001,1146,Banou Khazar,Banu Khazrun,https://fr.wikipedia.org/wiki/Banou_Khazar,https://en.wikipedia.org/wiki/Banu_Khazrun,famille princière des Maghraouas,"Former ruling dynasty in Tripoli, Libya",oklch(76.9% 0.188 70.08),,
true,cultures:africa:hammadid_dynasty,cultures-africa,1007,1152,Hammadides,Hammadid dynasty,https://fr.wikipedia.org/wiki/Hammadides,https://en.wikipedia.org/wiki/Hammadid_dynasty,dynastie berbère sanhadjienne,Berber dynasty in north Africa,oklch(76.9% 0.188 70.08),,
true,cultures:africa:almoravid_dynasty,cultures-africa,1040,1147,Almoravides,Almoravid dynasty,https://fr.wikipedia.org/wiki/Almoravides,https://en.wikipedia.org/wiki/Almoravid_dynasty,Dynastie berbère qui régnait autrefois sur Al-Andalus et le Maghreb,1040–1147 Berber dynasty in west Africa and Iberia,oklch(76.9% 0.188 70.08),,
true,cultures:africa:banu_khurasan,cultures-africa,1058,1159,Khourassanides,Banu Khurasan,https://fr.wikipedia.org/wiki/Khourassanides,https://en.wikipedia.org/wiki/Banu_Khurasan,dynastie,undefined,oklch(76.9% 0.188 70.08),,
true,cultures:africa:kingdom_of_mapungubwe,cultures-africa,1220,1300,Royaume de Mapungubwe,Kingdom of Mapungubwe,https://fr.wikipedia.org/wiki/Royaume_de_Mapungubwe,https://en.wikipedia.org/wiki/Kingdom_of_Mapungubwe,,"Ancient kingdom in the Limpopo-Shashe Basin, northern South Africa",oklch(76.9% 0.188 70.08),,
true,cultures:africa:sultanate_of_dahlak,cultures-africa,960,1557,Sultanat de Dahlak,Sultanate of Dahlak,https://fr.wikipedia.org/wiki/Sultanat_de_Dahlak,https://en.wikipedia.org/wiki/Sultanate_of_Dahlak,,Small medieval kingdom covering the Dahlak Archipelago in East Africa,oklch(76.9% 0.188 70.08),,
true,cultures:africa:daju_kingdom,cultures-africa,1100,1400,Royaume Dadjo,Daju kingdom,https://fr.wikipedia.org/wiki/Royaume_Dadjo,https://en.wikipedia.org/wiki/Daju_kingdom,,Medieval monarchy that existed in Darfur (Sudan),oklch(76.9% 0.188 70.08),,
true,cultures:africa:malindi_kingdom,cultures-africa,1200,1400,Royaume de Malindi,Malindi Kingdom,https://en.wikipedia.org/wiki/Malindi_Kingdom,https://en.wikipedia.org/wiki/Malindi_Kingdom,,Bantu civilization in eastern Africa,oklch(76.9% 0.188 70.08),,
true,cultures:africa:kingdom_of_damot,cultures-africa,1000,1500,Royaume de Damot,Kingdom of Damot,https://fr.wikipedia.org/wiki/Royaume_de_Damot,https://en.wikipedia.org/wiki/Kingdom_of_Damot,,Medieval kingdom in southern Ethiopia from 900 to 1317,oklch(76.9% 0.188 70.08),,
true,cultures:africa:almohad_caliphate,cultures-africa,1121,1269,Empire almohade,Almohad Caliphate,https://fr.wikipedia.org/wiki/Empire_almohade,https://en.wikipedia.org/wiki/Almohad_Caliphate,Empire berbère régnant sur le Maghreb et Al-Andalus (1121 – 1269),1121–1269 Berber empire in North Africa and Iberia,oklch(76.9% 0.188 70.08),,
true,cultures:africa:zagwe_dynasty,cultures-africa,1137,1270,Zagwés,Zagwe dynasty,https://fr.wikipedia.org/wiki/Zagwés,https://en.wikipedia.org/wiki/Zagwe_dynasty,,Kingdom in northern Ethiopia and Eritrea (1137–1270),oklch(76.9% 0.188 70.08),,
true,cultures:africa:banu_ghaniya,cultures-africa,1126,1202,Beni Ghania,Banu Ghaniya,https://fr.wikipedia.org/wiki/Beni_Ghania,https://en.wikipedia.org/wiki/Banu_Ghaniya,,Sanhaja Berber dynasty,oklch(76.9% 0.188 70.08),,
true,cultures:africa:ayyubid_dynasty,cultures-africa,1171,1260,Ayyoubides,Ayyubid dynasty,https://fr.wikipedia.org/wiki/Ayyoubides,https://en.wikipedia.org/wiki/Ayyubid_dynasty,dynastie musulmane kurde de Saladin qui a fondé le sultanat médiéval ayyubid (1171-1341),Sultanate in Egypt and Levant from 1174 to 1341,oklch(76.9% 0.188 70.08),,
true,cultures:africa:sosso_empire,cultures-africa,1200,1235,Royaume de Sosso,Sosso Empire,https://fr.wikipedia.org/wiki/Royaume_de_Sosso,https://en.wikipedia.org/wiki/Sosso_Empire,royaume d'Afrique de l'Ouest au XIIe siècle,12th century kingdom in West Africa,oklch(76.9% 0.188 70.08),,
true,cultures:africa:kingdom_of_benin,cultures-africa,1180,1897,Royaume du Bénin,Kingdom of Benin,https://fr.wikipedia.org/wiki/Royaume_du_Bénin,https://en.wikipedia.org/wiki/Kingdom_of_Benin,ancien royaume africain situé dans l'actuel Nigeria,West African kingdom (1180–1897),oklch(76.9% 0.188 70.08),,
true,cultures:africa:sultanate_of_arababni,cultures-africa,1100,1500,Sultanat d'Arababni,Sultanate of Arababni,https://en.wikipedia.org/wiki/Sultanate_of_Arababni,https://en.wikipedia.org/wiki/Sultanate_of_Arababni,,Medieval Gurage based Muslim sultanate in the Horn of Africa,oklch(76.9% 0.188 70.08),,
true,cultures:africa:dawaro,cultures-africa,1200,1500,Daouaro,Dawaro,https://fr.wikipedia.org/wiki/Daouaro,https://en.wikipedia.org/wiki/Dawaro,,Medieval province in the Horn of Africa,oklch(76.9% 0.188 70.08),,
true,cultures:africa:ajuran_sultanate,cultures-africa,1200,1600,Sultanat Ajuran,Ajuran Sultanate,https://fr.wikipedia.org/wiki/Sultanat_Ajuran,https://en.wikipedia.org/wiki/Ajuran_Sultanate,ancien état musulman somali,Muslim sultanate in the Horn of Africa,oklch(76.9% 0.188 70.08),,
true,cultures:africa:kingdom_of_zazzau,cultures-africa,1010,1902,Zazzau,Kingdom of Zazzau,https://fr.wikipedia.org/wiki/Zazzau,https://en.wikipedia.org/wiki/Kingdom_of_Zazzau,"émirat traditionnel nigérian dont le siège est à Zaria, dans l'État de Kaduna",Pre-colonial Hausa kingdom in Nigeria,oklch(76.9% 0.188 70.08),,
true,cultures:africa:mossi_kingdoms,cultures-africa,1100,1896,Royaumes Mossi,Mossi Kingdoms,https://fr.wikipedia.org/wiki/Royaumes_Mossi,https://en.wikipedia.org/wiki/Mossi_Kingdoms,évolution des royaumes mossi,Historical kingdoms in modern-day Burkina Faso,oklch(76.9% 0.188 70.08),,
true,cultures:africa:kingdom_of_wuli,cultures-africa,1200,1894,Royaume du Wuli,Kingdom of Wuli,https://fr.wikipedia.org/wiki/Royaume_du_Wuli,https://en.wikipedia.org/wiki/Kingdom_of_Wuli,,Former country in present-day Gambia,oklch(76.9% 0.188 70.08),,
true,cultures:africa:kombo,cultures-africa,1271,1875,Royaume de Kombo,Kombo,https://fr.wikipedia.org/wiki/Royaume_de_Kombo,https://en.wikipedia.org/wiki/Kombo,ancien pays,Traditional kingdom of Gambia,oklch(76.9% 0.188 70.08),,
true,cultures:africa:kingdom_of_great_zimbabwe,cultures-africa,1200,1500,Grand Zimbabwe,Kingdom of Great Zimbabwe,https://fr.wikipedia.org/wiki/Grand_Zimbabwe,https://en.wikipedia.org/wiki/Kingdom_of_Great_Zimbabwe,,Ancient/medieval kingdom in Southern Africa,oklch(76.9% 0.188 70.08),,
true,cultures:africa:hafsid_dynasty,cultures-africa,1229,1574,Sultanat hafside de Tunis,Hafsid dynasty,https://fr.wikipedia.org/wiki/Sultanat_hafside_de_Tunis,https://en.wikipedia.org/wiki/Hafsid_dynasty,dynastie musulmane sunnite en Afrique du Nord,1229–1574 Sunni Berber dynasty in North Africa,oklch(76.9% 0.188 70.08),,
true,cultures:africa:d%c3%b4,cultures-africa,1000,1700,Do (coalition),Dô,https://fr.wikipedia.org/wiki/Do_(coalition),https://en.wikipedia.org/wiki/D%C3%B4,,undefined,oklch(76.9% 0.188 70.08),,
true,cultures:africa:kingdom_of_tlemcen,cultures-africa,1235,1556,Sultanat zianide,Kingdom of Tlemcen,https://fr.wikipedia.org/wiki/Sultanat_zianide,https://en.wikipedia.org/wiki/Kingdom_of_Tlemcen,royaume berbère établi en Algérie entre le XIIIe et le XVIe siècle,Berber kingdom in Algeria (1235–1554),oklch(76.9% 0.188 70.08),,
true,cultures:africa:mali_empire,cultures-africa,1250,1610,Empire du Mali,Mali Empire,https://fr.wikipedia.org/wiki/Empire_du_Mali,https://en.wikipedia.org/wiki/Mali_Empire,État africain médiéval en Afrique de l'Ouest (1235-1670),Empire in West Africa from c. 1226 to 1610,oklch(76.9% 0.188 70.08),,
true,cultures:africa:kingdom_of_niani,cultures-africa,1300,1888,Royaume de Niani,Kingdom of Niani,https://fr.wikipedia.org/wiki/Royaume_de_Niani,https://en.wikipedia.org/wiki/Kingdom_of_Niani,royaume mandingue situé sur la rive nord du fleuve Gambie,Former country in present-day Gambia and Senegal,oklch(76.9% 0.188 70.08),,
true,cultures:africa:hadiya_(historical_region),cultures-africa,1240,1893,Hadiya (royaume),Hadiya (historical region),https://fr.wikipedia.org/wiki/Hadiya_(royaume),https://en.wikipedia.org/wiki/Hadiya_(historical_region),,Medieval kingdom in southwestern Ethiopia,oklch(76.9% 0.188 70.08),,
true,cultures:africa:marinid_dynasty,cultures-africa,1244,1465,Sultanat mérinide,Marinid dynasty,https://fr.wikipedia.org/wiki/Sultanat_mérinide,https://en.wikipedia.org/wiki/Marinid_dynasty,dynastie musulmane d’origine berbère (1244-1465),"Berber / Amazigh Muslim dynasty, 1244–1465",oklch(76.9% 0.188 70.08),,
true,cultures:africa:mamluk_sultanate,cultures-africa,1250,1517,Sultanat mamelouk d'Égypte,Mamluk Sultanate,https://fr.wikipedia.org/wiki/Sultanat_mamelouk_d'Égypte,https://en.wikipedia.org/wiki/Mamluk_Sultanate,"royaume médiéval qui s'étendait sur l'Égypte, le Levant et le Hedjaz","State in Egypt, Hejaz and the Levant (1250–1517)",oklch(76.9% 0.188 70.08),,
true,cultures:africa:bahri_mamluks,cultures-africa,1250,1382,Baharites,Bahri Mamluks,https://fr.wikipedia.org/wiki/Baharites,https://en.wikipedia.org/wiki/Bahri_Mamluks,,Egyptian dynasty (1250–1382),oklch(76.9% 0.188 70.08),,
true,cultures:africa:kingdom_of_wolaita,cultures-africa,1251,1894,Royaume de Wolaita,Kingdom of Wolaita,https://en.wikipedia.org/wiki/Kingdom_of_Wolaita,https://en.wikipedia.org/wiki/Kingdom_of_Wolaita,,1251–1894 kingdom in southern Ethiopia,oklch(76.9% 0.188 70.08),,
true,cultures:africa:ethiopian_empire,cultures-africa,990,1975,Empire éthiopien,Ethiopian Empire,https://fr.wikipedia.org/wiki/Empire_éthiopien,https://en.wikipedia.org/wiki/Ethiopian_Empire,ancien État (1270–1974),1270–1974 state in the Horn of Africa,oklch(76.9% 0.188 70.08),,
true,cultures:africa:kingdom_of_al-abwab,cultures-africa,1200,1500,Royaume d'al-Abwab,Kingdom of al-Abwab,https://fr.wikipedia.org/wiki/Royaume_d'al-Abwab,https://en.wikipedia.org/wiki/Kingdom_of_al-Abwab,ancien pays,Medieval Nubian kingdom,oklch(76.9% 0.188 70.08),,
true,cultures:africa:banu_makki,cultures-africa,1200,1394,Banu Makki,Banu Makki,https://en.wikipedia.org/wiki/Banu_Makki,https://en.wikipedia.org/wiki/Banu_Makki,,undefined,oklch(76.9% 0.188 70.08),,
