id,group,type,name_fr,name_en,start,end,wiki_fr,wiki_en,credits_url,credits_attribution,size,cover,background,foreground,border
1765016614-53,dinosaurs-carnivorous,range,Sinovenator,Sinovenator,-127000000,-121000000,https://fr.wikipedia.org/wiki/Sinovenator,https://en.wikipedia.org/wiki/Sinovenator,https://www.nhm.ac.uk/discover/dino-directory/sinovenator.html,Natural History Museum,1.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FSinovenator.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016631-61,dinosaurs-carnivorous,range,Shanag,Shanag,-126000000,-142000000,https://fr.wikipedia.org/wiki/Shanag,https://en.wikipedia.org/wiki/Shanag,https://www.nhm.ac.uk/discover/dino-directory/shanag.html,Natural History Museum,0.5m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fshanag.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765017077-281,dinosaurs-carnivorous,range,Baryonyx,Baryonyx,-125000000,-124000000,https://fr.wikipedia.org/wiki/Baryonyx,https://en.wikipedia.org/wiki/Baryonyx,https://www.nhm.ac.uk/discover/dino-directory/baryonyx.html,Natural History Museum,10.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fbary.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016620-56,dinosaurs-carnivorous,range,Sinocalliopteryx,Sinocalliopteryx,-125000000,-124000000,https://fr.wikipedia.org/wiki/Sinocalliopteryx,https://en.wikipedia.org/wiki/Sinocalliopteryx,https://www.nhm.ac.uk/discover/dino-directory/sinocalliopteryx.html,Natural History Museum,2.4m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fsinocalliopteryx.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016616-54,dinosaurs-carnivorous,range,Sinosauropteryx,Sinosauropteryx,-125000000,-122000000,https://fr.wikipedia.org/wiki/Sinosauropteryx,https://en.wikipedia.org/wiki/Sinosauropteryx,https://www.nhm.ac.uk/discover/dino-directory/sinosauropteryx.html,Natural History Museum,1.1m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fsinosauropteryx-ml.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016515-4,dinosaurs-carnivorous,range,Yutyrannus,Yutyrannus,-125000000,-124000000,https://fr.wikipedia.org/wiki/Yutyrannus,https://en.wikipedia.org/wiki/Yutyrannus,https://www.nhm.ac.uk/discover/dino-directory/yutyrannus.html,Natural History Museum,7.5m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fyutyrannus.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016685-88,dinosaurs-carnivorous,range,Protarchaeopteryx,Protarchaeopteryx,-122000000,-120000000,https://fr.wikipedia.org/wiki/Protarchaeopteryx,https://en.wikipedia.org/wiki/Protarchaeopteryx,https://www.nhm.ac.uk/discover/dino-directory/protarchaeopteryx.html,Natural History Museum,2.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FProtarchaeopteryx.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016618-55,dinosaurs-carnivorous,range,Sinornithosaurus,Sinornithosaurus,-122000000,-120000000,https://fr.wikipedia.org/wiki/Sinornithosaurus,https://en.wikipedia.org/wiki/Sinornithosaurus,https://www.nhm.ac.uk/discover/dino-directory/sinornithosaurus.html,Natural History Museum,2.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FSinornithosaurus.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016939-213,dinosaurs-carnivorous,range,Fukuiraptor,Fukuiraptor,-121000000,-99000000,https://fr.wikipedia.org/wiki/Fukuiraptor,https://en.wikipedia.org/wiki/Fukuiraptor,https://www.nhm.ac.uk/discover/dino-directory/fukuiraptor.html,Natural History Museum,4.2m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FFukuiraptor.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016586-39,dinosaurs-carnivorous,range,Suchomimus,Suchomimus,-121000000,-112000000,https://fr.wikipedia.org/wiki/Suchomimus,https://en.wikipedia.org/wiki/Suchomimus,https://www.nhm.ac.uk/discover/dino-directory/suchomimus.html,Natural History Museum,11.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FSuchomimus.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016787-138,dinosaurs-carnivorous,range,Microraptor,Microraptor,-120000000,-119000000,https://fr.wikipedia.org/wiki/Microraptor,https://en.wikipedia.org/wiki/Microraptor,https://www.nhm.ac.uk/discover/dino-directory/microraptor.html,Natural History Museum,0.8m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fmicroraptor.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765017161-322,dinosaurs-carnivorous,range,Acrocanthosaurus,Acrocanthosaurus,-115000000,-105000000,https://fr.wikipedia.org/wiki/Acrocanthosaurus,https://en.wikipedia.org/wiki/Acrocanthosaurus,https://www.nhm.ac.uk/discover/dino-directory/acrocanthosaurus.html,Natural History Museum,12.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Facrocantho.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016996-241,dinosaurs-carnivorous,range,Deinonychus,Deinonychus,-115000000,-108000000,https://fr.wikipedia.org/wiki/Deinonychus,https://en.wikipedia.org/wiki/Deinonychus,https://www.nhm.ac.uk/discover/dino-directory/deinonychus.html,Natural History Museum,3.4m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fdeinonychus.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016870-179,dinosaurs-carnivorous,range,Irritator,Irritator,-112000000,-99000000,https://fr.wikipedia.org/wiki/Irritator,https://en.wikipedia.org/wiki/Irritator,https://www.nhm.ac.uk/discover/dino-directory/irritator.html,Natural History Museum,6.5m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FIrritator.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016545-19,dinosaurs-carnivorous,range,Tyrannotitan,Tyrannotitan,-101000000,-100000000,https://fr.wikipedia.org/wiki/Tyrannotitan,https://en.wikipedia.org/wiki/Tyrannotitan,https://www.nhm.ac.uk/discover/dino-directory/tyrannotitan.html,Natural History Museum,12.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Ftyrannotitan-c.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016923-205,dinosaurs-carnivorous,range,Giganotosaurus,Giganotosaurus,-100000000,-95000000,https://fr.wikipedia.org/wiki/Giganotosaurus,https://en.wikipedia.org/wiki/Giganotosaurus,https://www.nhm.ac.uk/discover/dino-directory/giganotosaurus.html,Natural History Museum,13.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fgiganotosaurus-ml.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765017163-323,dinosaurs-carnivorous,range,Achillobator,Achillobator,-99000000,-84000000,https://fr.wikipedia.org/wiki/Achillobator,https://en.wikipedia.org/wiki/Achillobator,https://www.nhm.ac.uk/discover/dino-directory/achillobator.html,Natural History Museum,5.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FAchillobator.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765017061-273,dinosaurs-carnivorous,range,Buitreraptor,Buitreraptor,-99000000,-90000000,https://fr.wikipedia.org/wiki/Buitreraptor,https://en.wikipedia.org/wiki/Buitreraptor,https://www.nhm.ac.uk/discover/dino-directory/buitreraptor.html,Natural History Museum,1.3m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FBuitreraptor.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765017055-270,dinosaurs-carnivorous,range,Carcharodontosaurus,Carcharodontosaurus,-99000000,-94000000,https://fr.wikipedia.org/wiki/Carcharodontosaurus,https://en.wikipedia.org/wiki/Carcharodontosaurus,https://www.nhm.ac.uk/discover/dino-directory/carcharodontosaurus.html,Natural History Museum,12.5m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fcarcharodontosaurus.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016994-240,dinosaurs-carnivorous,range,Deltadromeus,Deltadromeus,-99000000,-94000000,https://fr.wikipedia.org/wiki/Deltadromeus,https://en.wikipedia.org/wiki/Deltadromeus,https://www.nhm.ac.uk/discover/dino-directory/deltadromeus.html,Natural History Museum,8.1m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FDeltadromeus.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016807-148,dinosaurs-carnivorous,range,Mapusaurus,Mapusaurus,-99000000,-94000000,https://fr.wikipedia.org/wiki/Mapusaurus,https://en.wikipedia.org/wiki/Mapusaurus,https://www.nhm.ac.uk/discover/dino-directory/mapusaurus.html,Natural History Museum,13.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FMapusaurus.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016606-49,dinosaurs-carnivorous,range,Spinosaurus,Spinosaurus,-99000000,-94000000,https://fr.wikipedia.org/wiki/Spinosaurus,https://en.wikipedia.org/wiki/Spinosaurus,https://www.nhm.ac.uk/discover/dino-directory/spinosaurus.html,Natural History Museum,14.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fspinosaurus.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016635-63,dinosaurs-carnivorous,range,Segnosaurus,Segnosaurus,-97000000,-88000000,https://fr.wikipedia.org/wiki/Segnosaurus,https://en.wikipedia.org/wiki/Segnosaurus,https://www.nhm.ac.uk/discover/dino-directory/segnosaurus.html,Natural History Museum,4.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fsegno.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765017106-295,dinosaurs-carnivorous,range,Archaeornithomimus,Archaeornithomimus,-95000000,-70000000,https://fr.wikipedia.org/wiki/Archaeornithomimus,https://en.wikipedia.org/wiki/Archaeornithomimus,https://www.nhm.ac.uk/discover/dino-directory/archaeornithomimus.html,Natural History Museum,3.5m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Farchaeorn.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016659-75,dinosaurs-carnivorous,range,Rugops,Rugops,-95000000,-94000000,https://fr.wikipedia.org/wiki/Rugops,https://en.wikipedia.org/wiki/Rugops,https://www.nhm.ac.uk/discover/dino-directory/rugops.html,Natural History Museum,7.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FRugops.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016539-16,dinosaurs-carnivorous,range,Urbacodon,Urbacodon,-95000000,-94000000,https://fr.wikipedia.org/wiki/Urbacodon,https://en.wikipedia.org/wiki/Urbacodon,https://www.nhm.ac.uk/discover/dino-directory/urbacodon.html,Natural History Museum,1.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Furbacodon.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016541-17,dinosaurs-carnivorous,range,Unenlagia,Unenlagia,-94000000,-86000000,https://fr.wikipedia.org/wiki/Unenlagia,https://en.wikipedia.org/wiki/Unenlagia,https://www.nhm.ac.uk/discover/dino-directory/unenlagia.html,Natural History Museum,2.4m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FUnenlagia.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765017147-315,dinosaurs-carnivorous,range,Alectrosaurus,Alectrosaurus,-90000000,-70000000,https://fr.wikipedia.org/wiki/Alectrosaurus,https://en.wikipedia.org/wiki/Alectrosaurus,https://www.nhm.ac.uk/discover/dino-directory/alectrosaurus.html,Natural History Museum,5.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Falectro.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765017140-312,dinosaurs-carnivorous,range,Alvarezsaurus,Alvarezsaurus,-89000000,-85000000,https://fr.wikipedia.org/wiki/Alvarezsaurus,https://en.wikipedia.org/wiki/Alvarezsaurus,https://www.nhm.ac.uk/discover/dino-directory/alvarezsaurus.html,Natural History Museum,2.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Falvarez.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016645-68,dinosaurs-carnivorous,range,Saurornithoides,Saurornithoides,-85000000,-80000000,https://fr.wikipedia.org/wiki/Saurornithoides,https://en.wikipedia.org/wiki/Saurornithoides,https://www.nhm.ac.uk/discover/dino-directory/saurornithoides.html,Natural History Museum,3.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fsaurorn.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765017122-303,dinosaurs-carnivorous,range,Anserimimus,Anserimimus,-84000000,-66000000,https://fr.wikipedia.org/wiki/Anserimimus,https://en.wikipedia.org/wiki/Anserimimus,https://www.nhm.ac.uk/discover/dino-directory/anserimimus.html,Natural History Museum,3.5m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fanseri.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765017096-290,dinosaurs-carnivorous,range,Aucasaurus,Aucasaurus,-84000000,-71000000,https://fr.wikipedia.org/wiki/Aucasaurus,https://en.wikipedia.org/wiki/Aucasaurus,https://www.nhm.ac.uk/discover/dino-directory/aucasaurus.html,Natural History Museum,5.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FAucasaurus.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765017084-284,dinosaurs-carnivorous,range,Bambiraptor,Bambiraptor,-84000000,-71000000,https://fr.wikipedia.org/wiki/Bambiraptor,https://en.wikipedia.org/wiki/Bambiraptor,https://www.nhm.ac.uk/discover/dino-directory/bambiraptor.html,Natural History Museum,1.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FBambiraptor.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765017069-277,dinosaurs-carnivorous,range,Borogovia,Borogovia,-84000000,-66000000,https://fr.wikipedia.org/wiki/Borogovia,https://en.wikipedia.org/wiki/Borogovia,https://www.nhm.ac.uk/discover/dino-directory/borogovia.html,Natural History Museum,1.5m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FBorogovia.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016976-231,dinosaurs-carnivorous,range,Dryptosaurus,Dryptosaurus,-84000000,-66000000,https://fr.wikipedia.org/wiki/Dryptosaurus,https://en.wikipedia.org/wiki/Dryptosaurus,https://www.nhm.ac.uk/discover/dino-directory/dryptosaurus.html,Natural History Museum,6.4m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fdrypto.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016813-151,dinosaurs-carnivorous,range,Majungasaurus,Majungasaurus,-84000000,-71000000,https://fr.wikipedia.org/wiki/Majungasaurus,https://en.wikipedia.org/wiki/Majungasaurus,https://www.nhm.ac.uk/discover/dino-directory/majungasaurus.html,Natural History Museum,6.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fmajungasaurus.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016803-146,dinosaurs-carnivorous,range,Masiakasaurus,Masiakasaurus,-84000000,-71000000,https://fr.wikipedia.org/wiki/Masiakasaurus,https://en.wikipedia.org/wiki/Masiakasaurus,https://www.nhm.ac.uk/discover/dino-directory/masiakasaurus.html,Natural History Museum,2.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FMasiakasaurus.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016761-125,dinosaurs-carnivorous,range,Noasaurus,Noasaurus,-84000000,-66000000,https://fr.wikipedia.org/wiki/Noasaurus,https://en.wikipedia.org/wiki/Noasaurus,https://www.nhm.ac.uk/discover/dino-directory/noasaurus.html,Natural History Museum,1.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FNoasaurus.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016675-83,dinosaurs-carnivorous,range,Pyroraptor,Pyroraptor,-84000000,-71000000,https://fr.wikipedia.org/wiki/Pyroraptor,https://en.wikipedia.org/wiki/Pyroraptor,https://www.nhm.ac.uk/discover/dino-directory/pyroraptor.html,Natural History Museum,,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fpyroraptor.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765017012-249,dinosaurs-carnivorous,range,Conchoraptor,Conchoraptor,-81000000,-76000000,https://fr.wikipedia.org/wiki/Conchoraptor,https://en.wikipedia.org/wiki/Conchoraptor,https://www.nhm.ac.uk/discover/dino-directory/conchoraptor.html,Natural History Museum,1.5m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FConchoraptor.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016781-135,dinosaurs-carnivorous,range,Mononykus,Mononykus,-81000000,-68000000,https://fr.wikipedia.org/wiki/Mononykus,https://en.wikipedia.org/wiki/Mononykus,https://www.nhm.ac.uk/discover/dino-directory/mononykus.html,Natural History Museum,1.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FMononykus.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016913-200,dinosaurs-carnivorous,range,Gorgosaurus,Gorgosaurus,-80000000,-73000000,https://fr.wikipedia.org/wiki/Gorgosaurus,https://en.wikipedia.org/wiki/Gorgosaurus,https://www.nhm.ac.uk/discover/dino-directory/gorgosaurus.html,Natural History Museum,8.6m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FGorgosaurus.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765017149-316,dinosaurs-carnivorous,range,Albertosaurus,Albertosaurus,-76000000,-74000000,https://fr.wikipedia.org/wiki/Albertosaurus,https://en.wikipedia.org/wiki/Albertosaurus,https://www.nhm.ac.uk/discover/dino-directory/albertosaurus.html,Natural History Museum,9.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Falbert.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765017002-244,dinosaurs-carnivorous,range,Daspletosaurus,Daspletosaurus,-76000000,-74000000,https://fr.wikipedia.org/wiki/Daspletosaurus,https://en.wikipedia.org/wiki/Daspletosaurus,https://www.nhm.ac.uk/discover/dino-directory/daspletosaurus.html,Natural History Museum,9.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fdaspelet.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016982-234,dinosaurs-carnivorous,range,Dromaeosaurus,Dromaeosaurus,-76000000,-74000000,https://fr.wikipedia.org/wiki/Dromaeosaurus,https://en.wikipedia.org/wiki/Dromaeosaurus,https://www.nhm.ac.uk/discover/dino-directory/dromaeosaurus.html,Natural History Museum,1.8m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fdroma.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765017167-325,dinosaurs-carnivorous,range,Abelisaurus,Abelisaurus,-74000000,-70000000,https://fr.wikipedia.org/wiki/Abelisaurus,https://en.wikipedia.org/wiki/Abelisaurus,https://www.nhm.ac.uk/discover/dino-directory/abelisaurus.html,Natural History Museum,9.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fabeli.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
